siteName,visitId,ymd,week,internOnly,burrow,prey,visits
Lake Hancock North,1243,6/21/18,25,,b.10,gunnels,1
Lake Hancock North,1243,6/21/18,25,,b.11,noprey,1
Lake Hancock North,1243,6/21/18,25,,b.20,noprey,1
Lake Hancock North,1243,6/21/18,25,,b.19,noprey,1
Harrington South,1244,6/22/18,25,,b.7,noprey,1
Mutiny Sands,1245,6/20/18,25,,b.22,noprey,1
Mutiny Sands,1245,6/20/18,25,,b.2,noprey,2
Mutiny Sands,1245,6/20/18,25,,b.18,noprey,3
Double Bluff North,1246,6/22/18,25,,b.B1,noprey,1
Double Bluff North,1246,6/22/18,25,,b.E1,noprey,1
Swantown,1247,6/22/18,25,,b.1,noprey,2
Swantown,1247,6/22/18,25,,b.2,noprey,1
Swantown,1247,6/22/18,25,,b.3,noprey,4
Swantown,1247,6/22/18,25,,b.4,noprey,2
Langley Marina,1249,6/24/18,25,,b.2,noprey,3
Shore Meadows,1251,6/25/18,26,,b.2,noprey,1
Shore Meadows,1251,6/25/18,26,,b.2,sculpin,1
Shore Meadows,1251,6/25/18,26,,b.3,gunnels,1
Shore Meadows,1251,6/25/18,26,,b.4,noprey,1
Shore Meadows,1251,6/25/18,26,,b.31,sculpin,2
Fort Casey North,1255,6/23/18,25,,b.11,gunnels,1
Fort Casey North,1255,6/23/18,25,,b.12,noprey,1
Fort Casey North,1255,6/23/18,25,,b.22,gunnels,1
Fort Casey North,1255,6/23/18,25,,b.23,noprey,2
Fort Casey North,1255,6/23/18,25,,b.21,noprey,2
Fort Casey North,1255,6/23/18,25,,b.24,noprey,1
Fort Casey North,1255,6/23/18,25,,b.25,sculpin,1
Monroe Landing,1259,6/26/18,26,,b.1,gunnels,3
Malmo Bluff,1261,6/26/18,26,,b.30,noprey,2
Malmo Bluff,1261,6/26/18,26,,b.13,noprey,2
Malmo Bluff,1261,6/26/18,26,,b.16,noprey,2
Malmo Bluff,1261,6/26/18,26,,b.17,noprey,2
Malmo Bluff,1261,6/26/18,26,,b.19,noprey,2
Malmo Bluff,1261,6/26/18,26,,b.2,noprey,1
Malmo Bluff,1261,6/26/18,26,,b.3,noprey,1
Malmo Bluff,1261,6/26/18,26,,b.3,other,1
Malmo Bluff,1261,6/26/18,26,,b.4,noprey,1
Malmo Bluff,1261,6/26/18,26,,b.18,noprey,1
Malmo Bluff,1261,6/26/18,26,,b.15,noprey,1
Ledgewood,1262,6/15/18,24,,b.3,noprey,1
Ledgewood,1262,6/15/18,24,,b.11,noprey,1
Ledgewood,1262,6/15/18,24,,b.12,noprey,1
Ledgewood,1262,6/15/18,24,,b.7,noprey,1
Mutiny Sands,1265,6/27/18,26,,b.24,gunnels,1
Mutiny Sands,1265,6/27/18,26,,b.24,other,1
Ledgewood,1266,6/20/18,25,,b.3,noprey,1
Lagoon North #1,1267,6/28/18,26,,b.1,noprey,6
Lagoon North #1,1267,6/28/18,26,,b.7,noprey,1
Harrington South,1268,6/29/18,26,,b.7,noprey,1
Harrington South,1268,6/29/18,26,,b.3,noprey,1
Lake Hancock North,1270,6/28/18,26,,b.2,noprey,3
Lake Hancock North,1270,6/28/18,26,,b.3,noprey,2
Lake Hancock North,1270,6/28/18,26,,b.4,noprey,4
Lake Hancock North,1270,6/28/18,26,,b.5,noprey,3
Lake Hancock North,1270,6/28/18,26,,b.8,noprey,3
Lake Hancock North,1270,6/28/18,26,,b.10,noprey,1
Lake Hancock North,1270,6/28/18,26,,b.11,noprey,4
Lake Hancock North,1270,6/28/18,26,,b.12,noprey,1
Lake Hancock North,1270,6/28/18,26,,b.14,noprey,2
Lake Hancock North,1270,6/28/18,26,,b.18,noprey,3
Lake Hancock North,1270,6/28/18,26,,b.20,noprey,3
Lake Hancock North,1270,6/28/18,26,,b.S2,noprey,3
Fort Casey North,1271,6/30/18,26,,b.11,gunnels,1
Fort Casey North,1271,6/30/18,26,,b.12,noprey,1
Fort Casey North,1271,6/30/18,26,,b.13,noprey,1
Fort Casey North,1271,6/30/18,26,,b.13,other,1
Fort Casey North,1271,6/30/18,26,,b.14,sculpin,5
Fort Casey North,1271,6/30/18,26,,b.25,sculpin,1
Fort Casey North,1271,6/30/18,26,,b.26,sculpin,1
Hastie Lake South,1272,6/26/18,26,,b.3,noprey,1
Hastie Lake South,1272,6/26/18,26,,b.3,other,1
Pratts Bluff,1274,7/2/18,27,,b.1,noprey,1
Pratts Bluff,1274,7/2/18,27,,b.1,gunnels,1
Pratts Bluff,1274,7/2/18,27,,b.2,noprey,2
Pratts Bluff,1274,7/2/18,27,,b.3,noprey,1
Pratts Bluff,1274,7/2/18,27,,b.5,noprey,1
Pratts Bluff,1274,7/2/18,27,,b.6,noprey,1
Pratts Bluff,1274,7/2/18,27,,b.9,gunnels,1
Shore Meadows,1275,7/2/18,27,,b.2,sculpin,1
Shore Meadows,1275,7/2/18,27,,b.2,gunnels,1
Langley Marina,1276,7/3/18,27,,b.2,noprey,1
Lagoon Point South,1277,7/3/18,27,,b.2B,noprey,1
Lagoon Point South,1277,7/3/18,27,,b.3A,gunnels,2
Lagoon Point South,1277,7/3/18,27,,b.3C,noprey,1
Lagoon Point South,1277,7/3/18,27,,b.3E,noprey,2
Lagoon Point South,1277,7/3/18,27,,b.4B,noprey,2
Lagoon Point South,1277,7/3/18,27,,b.4C,noprey,2
Lagoon Point South,1277,7/3/18,27,,b.4D,noprey,1
Lagoon Point South,1277,7/3/18,27,,b.4F,noprey,2
Ledgewood,1278,6/27/18,26,,b.10,sculpin,1
Ledgewood,1278,6/27/18,26,,b.10,gunnels,1
Ledgewood,1278,6/27/18,26,,b.SC1,noprey,1
Ledgewood,1278,6/27/18,26,,b.7,noprey,2
Lagoon North #0,1279,6/30/18,26,,b.1,noprey,4
Lagoon North #0,1279,6/30/18,26,,b.2,noprey,2
Lagoon North #0,1279,6/30/18,26,,b.3,noprey,7
Lagoon North #0,1279,6/30/18,26,,b.4,noprey,4
Lagoon North #0,1279,6/30/18,26,,b.5,noprey,3
Lagoon North #0,1279,6/30/18,26,,b.6,noprey,2
Lagoon North #0,1279,6/30/18,26,,b.7,noprey,2
Lagoon North #0,1279,6/30/18,26,,b.8,noprey,1
Malmo Bluff,1280,7/3/18,27,,b.19,other,1
Malmo Bluff,1280,7/3/18,27,,b.30,noprey,4
Malmo Bluff,1280,7/3/18,27,,b.30,gunnels,1
Malmo Bluff,1280,7/3/18,27,,b.4,gunnels,2
Coupeville Wharf,1282,7/1/18,26,,b.2,noprey,1
Monroe Landing,1283,7/3/18,27,,b.1,gunnels,1
Mutiny Sands,1284,7/4/18,27,,b.10,sculpin,1
Lagoon North #1,1285,7/4/18,27,,b.1X,sculpin,2
Harrington South,1286,7/6/18,27,,b.6,noprey,3
Harrington South,1286,7/6/18,27,,b.7,noprey,1
Harrington South,1286,7/6/18,27,,b.7,gunnels,1
Rolling Hills #1,1287,7/3/18,27,,b.3,gunnels,1
Rolling Hills #1,1287,7/3/18,27,,b.3,other,1
Rolling Hills #1,1287,7/3/18,27,,b.5,gunnels,1
Rolling Hills #1,1287,7/3/18,27,,b.8,gunnels,1
Rolling Hills #1,1287,7/3/18,27,,b.31a,gunnels,1
Lake Hancock North,1288,7/7/18,27,,b.3,sculpin,1
Lake Hancock North,1288,7/7/18,27,,b.4,gunnels,1
Lake Hancock North,1288,7/7/18,27,,b.8,sculpin,1
Lake Hancock North,1288,7/7/18,27,,b.10,gunnels,2
Hastie Lake South,1289,7/3/18,27,,b.5,gunnels,2
Hastie Lake South,1289,7/3/18,27,,b.13,sculpin,1
Fort Casey North,1290,7/7/18,27,,b.11,sculpin,1
Fort Casey North,1290,7/7/18,27,,b.11,other,1
Fort Casey North,1290,7/7/18,27,,b.14,gunnels,1
Fort Casey North,1290,7/7/18,27,,b.22,sculpin,2
Fort Casey North,1290,7/7/18,27,,b.22,other,1
Fort Casey North,1290,7/7/18,27,,b.25,sculpin,3
Fort Casey North,1290,7/7/18,27,,b.3,noprey,1
Fort Casey North,1290,7/7/18,27,,b.4,noprey,1
Fort Casey North,1290,7/7/18,27,,b.5,noprey,1
Fort Casey North,1290,7/7/18,27,,b.15,sculpin,1
Fort Casey North,1290,7/7/18,27,,b.15,gunnels,1
Fort Casey North,1290,7/7/18,27,,b.15,other,1
Fort Casey North,1290,7/7/18,27,,b.18,other,1
Fort Casey North,1290,7/7/18,27,,b.27,other,1
Ledgewood,1291,7/4/18,27,,b.7,noprey,2
Ledgewood,1291,7/4/18,27,,b.8,noprey,2
Ledgewood,1291,7/4/18,27,,b.10,gunnels,1
Ledgewood,1291,7/4/18,27,,b.14,noprey,2
Ledgewood,1291,7/4/18,27,,b.1,noprey,1
Ledgewood,1291,7/4/18,27,,b.3,gunnels,2
Ledgewood,1291,7/4/18,27,,b.SC1,noprey,1
Clinton Ferry Dock,1292,6/22/18,25,,b.1,noprey,2
Clinton Ferry Dock,1292,6/22/18,25,,b.2,noprey,4
Clinton Ferry Dock,1292,6/22/18,25,,b.4,noprey,2
Clinton Ferry Dock,1292,6/22/18,25,,b.5,noprey,4
Clinton Ferry Dock,1293,6/29/18,26,,b.1,noprey,3
Clinton Ferry Dock,1293,6/29/18,26,,b.4,noprey,2
Clinton Ferry Dock,1293,6/29/18,26,,b.3,noprey,1
Clinton Ferry Dock,1293,6/29/18,26,,b.7,noprey,3
Clinton Ferry Dock,1294,7/6/18,27,,b.1,noprey,1
Clinton Ferry Dock,1294,7/6/18,27,,b.5,noprey,1
Clinton Ferry Dock,1294,7/6/18,27,,b.4,noprey,1
Clinton Ferry Dock,1294,7/6/18,27,,b.7,noprey,2
Swantown,1297,7/7/18,27,,b.2,noprey,1
Swantown,1297,7/7/18,27,,b.4,gunnels,1
Cliffside,1300,7/2/18,27,,b.6,noprey,1
Cliffside,1300,7/2/18,27,,b.7,noprey,1
Cliffside,1300,7/2/18,27,,b.1,gunnels,1
Mutiny Sands- INTERN,1304,6/19/18,25,on,b.23,gunnels,1
Mutiny Sands- INTERN,1304,6/19/18,25,on,b.23,other,1
Mutiny Sands- INTERN,1305,6/21/18,25,on,b.23,sculpin,1
Mutiny Sands- INTERN,1305,6/21/18,25,on,b.23,gunnels,3
Mutiny Sands- INTERN,1306,6/25/18,26,on,b.24,gunnels,1
Mutiny Sands- INTERN,1306,6/25/18,26,on,b.23,gunnels,1
Mutiny Sands- INTERN,1306,6/25/18,26,on,b.23,other,1
Mutiny Sands- INTERN,1306,6/25/18,26,on,b.10,sculpin,1
Mutiny Sands- INTERN,1306,6/25/18,26,on,b.10,gunnels,1
Mutiny Sands- INTERN,1307,6/27/18,26,on,b.24,gunnels,3
Mutiny Sands- INTERN,1307,6/27/18,26,on,b.24,other,2
Mutiny Sands- INTERN,1307,6/27/18,26,on,b.23,sculpin,2
Mutiny Sands- INTERN,1307,6/27/18,26,on,b.23,gunnels,1
Shore Meadows,1308,7/9/18,28,,b.2,sculpin,1
Shore Meadows,1308,7/9/18,28,,b.5,noprey,1
Shore Meadows,1308,7/9/18,28,,b.33,sculpin,1
Shore Meadows,1308,7/9/18,28,,b.62,noprey,1
Shore Meadows,1308,7/9/18,28,,b.62,sculpin,1
Rolling Hills #3,1309,6/15/18,24,,b.51,sculpin,1
Rolling Hills #3,1310,6/21/18,25,,b.51,gunnels,2
Rolling Hills #3,1311,6/28/18,26,,b.51,sculpin,1
Rolling Hills #3,1311,6/28/18,26,,b.51,gunnels,1
Double Bluff North,1313,6/29/18,26,,b.E2,noprey,2
Double Bluff North,1314,7/6/18,27,,b.B2,noprey,1
Double Bluff North,1314,7/6/18,27,,b.C1,noprey,1
Double Bluff North,1314,7/6/18,27,,b.C1,gunnels,1
Double Bluff North,1314,7/6/18,27,,b.D1,noprey,1
Possession Point,1315,7/9/18,28,,b.E-1,noprey,1
Lagoon Point South,1316,7/10/18,28,,b.3A,sculpin,2
Lagoon Point South,1316,7/10/18,28,,b.3A,gunnels,1
Malmo Bluff,1317,7/10/18,28,,b.3,noprey,2
Malmo Bluff,1317,7/10/18,28,,b.3,other,2
Malmo Bluff,1317,7/10/18,28,,b.6,noprey,7
Malmo Bluff,1317,7/10/18,28,,b.4,noprey,1
Malmo Bluff,1317,7/10/18,28,,b.7,gunnels,1
Malmo Bluff,1317,7/10/18,28,,b.30,noprey,2
Malmo Bluff,1317,7/10/18,28,,b.30,gunnels,2
Malmo Bluff,1317,7/10/18,28,,b.31,noprey,1
Malmo Bluff,1317,7/10/18,28,,b.13,noprey,1
Malmo Bluff,1317,7/10/18,28,,b.15,noprey,1
Malmo Bluff,1317,7/10/18,28,,b.16,noprey,4
Malmo Bluff,1317,7/10/18,28,,b.17,noprey,3
Malmo Bluff,1317,7/10/18,28,,b.19,other,1
Malmo Bluff,1317,7/10/18,28,,b.21,noprey,1
Rolling Hills #1,1318,7/10/18,28,,b.3,noprey,1
Rolling Hills #1,1318,7/10/18,28,,b.3,gunnels,1
Rolling Hills #1,1318,7/10/18,28,,b.5,gunnels,2
Rolling Hills #1,1318,7/10/18,28,,b.8,sculpin,1
Forbes Point,1319,7/6/18,27,,b.2,sculpin,3
Hastie Lake South,1320,7/10/18,28,,b.13,noprey,1
Hastie Lake South,1320,7/10/18,28,,b.6,sculpin,1
Hastie Lake South,1320,7/10/18,28,,b.6,gunnels,1
Hastie Lake South,1320,7/10/18,28,,b.11,gunnels,1
Hastie Lake South,1320,7/10/18,28,,b.11,other,1
Mutiny Sands,1321,7/11/18,28,,b.24,other,3
Lagoon North #1,1322,7/11/18,28,,b.1Y,sculpin,1
Lagoon North #1,1322,7/11/18,28,,b.1Z,noprey,1
Lagoon North #1,1322,7/11/18,28,,b.7,noprey,2
Lagoon North #1,1322,7/11/18,28,,b.5,noprey,1
Lagoon North #1,1322,7/11/18,28,,b.4,noprey,1
Lagoon North #1,1322,7/11/18,28,,b.1C,noprey,2
Lagoon North #1,1322,7/11/18,28,,b.1A,noprey,1
Lagoon North #1,1322,7/11/18,28,,b.1,noprey,3
Monroe Landing,1323,7/10/18,28,,b.1,gunnels,2
Rolling Hills #1 -- INTERN,1324,6/12/18,24,on,b.8,gunnels,6
Rolling Hills #1 -- INTERN,1325,6/15/18,24,on,b.8,gunnels,3
Rolling Hills #1 -- INTERN,1326,6/18/18,25,on,b.26,gunnels,3
Rolling Hills #1 -- INTERN,1326,6/18/18,25,on,b.8,sculpin,3
Rolling Hills #1 -- INTERN,1326,6/18/18,25,on,b.8,gunnels,3
Rolling Hills #1 -- INTERN,1326,6/18/18,25,on,b.32,gunnels,1
Rolling Hills #1 -- INTERN,1326,6/18/18,25,on,b.33,sculpin,2
Rolling Hills #1 -- INTERN,1326,6/18/18,25,on,b.33,gunnels,3
Lagoon North #0,1327,7/8/18,27,,b.9,noprey,2
Lagoon North #0,1327,7/8/18,27,,b.9,sculpin,1
Lagoon North #0,1327,7/8/18,27,,b.9,gunnels,1
Harrington North,1331,6/27/18,26,,b.SM,noprey,1
Harrington North,1331,6/27/18,26,,b.TM,noprey,1
Harrington North,1331,6/27/18,26,,b.14,noprey,1
Harrington South,1334,7/13/18,28,,b.3,noprey,1
Harrington South,1334,7/13/18,28,,b.3,gunnels,1
Harrington South,1334,7/13/18,28,,b.7,other,2
Lake Hancock North,1335,7/13/18,28,,b.S10,noprey,1
Lake Hancock North,1335,7/13/18,28,,b.2,noprey,2
Lake Hancock North,1335,7/13/18,28,,b.8,noprey,3
Lake Hancock North,1335,7/13/18,28,,b.12,noprey,5
Lake Hancock North,1335,7/13/18,28,,b.18,noprey,2
Lake Hancock North,1335,7/13/18,28,,b.15,noprey,2
Lake Hancock North,1335,7/13/18,28,,b.15,sculpin,1
Lake Hancock North,1335,7/13/18,28,,b.11,noprey,2
Lake Hancock North,1335,7/13/18,28,,b.11,sculpin,1
Lake Hancock North,1335,7/13/18,28,,b.14,noprey,4
Lake Hancock North,1335,7/13/18,28,,b.14,sculpin,1
Lake Hancock North,1335,7/13/18,28,,b.4,noprey,3
Lake Hancock North,1335,7/13/18,28,,b.4,gunnels,1
Lake Hancock North,1335,7/13/18,28,,b.3,noprey,3
Lake Hancock North,1335,7/13/18,28,,b.10,noprey,1
Lake Hancock North,1335,7/13/18,28,,b.5,noprey,1
Lake Hancock North,1335,7/13/18,28,,b.19,noprey,1
Coupeville Wharf,1337,7/15/18,28,,b.1,noprey,3
Coupeville Wharf,1337,7/15/18,28,,b.2,noprey,1
Rolling Hills #1 -- INTERN,1338,6/20/18,25,on,b.8,gunnels,3
Rolling Hills #1 -- INTERN,1339,6/22/18,25,on,b.8,gunnels,10
Rolling Hills #1 -- INTERN,1339,6/22/18,25,on,b.33,gunnels,3
Rolling Hills #1 -- INTERN,1340,6/26/18,26,on,b.8,gunnels,1
Rolling Hills #1 -- INTERN,1341,6/28/18,26,on,b.8,sculpin,1
Rolling Hills #1 -- INTERN,1341,6/28/18,26,on,b.8,gunnels,5
Rolling Hills #1 -- INTERN,1341,6/28/18,26,on,b.5,gunnels,3
Rolling Hills #1 -- INTERN,1343,7/5/18,27,on,b.5,gunnels,4
Rolling Hills #1 -- INTERN,1343,7/5/18,27,on,b.8,sculpin,1
Rolling Hills #1 -- INTERN,1343,7/5/18,27,on,b.8,gunnels,3
Rolling Hills #1 -- INTERN,1343,7/5/18,27,on,b.8,other,2
Rolling Hills #1 -- INTERN,1343,7/5/18,27,on,b.32,sculpin,2
Rolling Hills #1 -- INTERN,1343,7/5/18,27,on,b.32,gunnels,6
Rolling Hills #1 -- INTERN,1343,7/5/18,27,on,b.33,gunnels,1
Rolling Hills #1 -- INTERN,1344,7/7/18,27,on,b.5,sculpin,1
Rolling Hills #1 -- INTERN,1344,7/7/18,27,on,b.5,gunnels,3
Rolling Hills #1 -- INTERN,1344,7/7/18,27,on,b.8,sculpin,1
Rolling Hills #1 -- INTERN,1344,7/7/18,27,on,b.8,gunnels,3
Rolling Hills #1 -- INTERN,1344,7/7/18,27,on,b.8,other,1
Rolling Hills #1 -- INTERN,1344,7/7/18,27,on,b.32,sculpin,2
Rolling Hills #1 -- INTERN,1344,7/7/18,27,on,b.33,gunnels,6
Fort Casey North,1345,7/14/18,28,,b.1,gunnels,1
Fort Casey North,1345,7/14/18,28,,b.2,other,1
Fort Casey North,1345,7/14/18,28,,b.3,sculpin,2
Fort Casey North,1345,7/14/18,28,,b.3,gunnels,1
Fort Casey North,1345,7/14/18,28,,b.5,noprey,1
Fort Casey North,1345,7/14/18,28,,b.6,sculpin,3
Fort Casey North,1345,7/14/18,28,,b.7,noprey,4
Fort Casey North,1345,7/14/18,28,,b.7,other,1
Fort Casey North,1345,7/14/18,28,,b.8,noprey,1
Fort Casey North,1345,7/14/18,28,,b.13,noprey,1
Fort Casey North,1345,7/14/18,28,,b.14,noprey,1
Fort Casey North,1345,7/14/18,28,,b.14,sculpin,1
Fort Casey North,1345,7/14/18,28,,b.14,gunnels,1
Fort Casey North,1345,7/14/18,28,,b.15,gunnels,1
Fort Casey North,1345,7/14/18,28,,b.15,other,1
Fort Casey North,1345,7/14/18,28,,b.16,noprey,2
Fort Casey North,1345,7/14/18,28,,b.17,gunnels,1
Fort Casey North,1345,7/14/18,28,,b.17,other,1
Fort Casey North,1345,7/14/18,28,,b.19,noprey,2
Fort Casey North,1345,7/14/18,28,,b.22,other,1
Fort Casey North,1345,7/14/18,28,,b.23,noprey,3
Fort Casey North,1345,7/14/18,28,,b.28,noprey,1
Fort Casey North,1345,7/14/18,28,,b.29,noprey,1
Mutiny Sands- INTERN,1346,6/29/18,26,on,b.23,sculpin,1
Mutiny Sands- INTERN,1346,6/29/18,26,on,b.23,gunnels,2
Mutiny Sands- INTERN,1346,6/29/18,26,on,b.24,sculpin,1
Mutiny Sands- INTERN,1346,6/29/18,26,on,b.10,sculpin,2
Mutiny Sands- INTERN,1346,6/29/18,26,on,b.10,gunnels,1
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.24,sculpin,3
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.24,gunnels,1
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.24,other,1
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.23,sculpin,1
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.23,gunnels,3
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.23,other,1
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.10,sculpin,3
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.10,gunnels,1
Mutiny Sands- INTERN,1347,7/4/18,27,on,b.10,other,1
Mutiny Sands- INTERN,1348,7/6/18,27,on,b.10,sculpin,3
Mutiny Sands- INTERN,1348,7/6/18,27,on,b.10,gunnels,1
Mutiny Sands- INTERN,1348,7/6/18,27,on,b.10,other,1
Mutiny Sands- INTERN,1348,7/6/18,27,on,b.24,sculpin,4
Mutiny Sands- INTERN,1348,7/6/18,27,on,b.24,gunnels,1
Mutiny Sands- INTERN,1348,7/6/18,27,on,b.23,sculpin,3
Mutiny Sands- INTERN,1348,7/6/18,27,on,b.23,gunnels,2
Rolling Hills #3,1349,7/8/18,27,,b.50,noprey,3
Pratts Bluff,1350,7/11/18,28,,b.11,noprey,3
Pratts Bluff,1350,7/11/18,28,,b.3,noprey,1
Pratts Bluff,1350,7/11/18,28,,b.3,gunnels,1
Pratts Bluff,1350,7/11/18,28,,b.1,noprey,1
Pratts Bluff,1350,7/11/18,28,,b.9,noprey,1
Monroe Landing,1351,7/16/18,29,,b.1,gunnels,1
Monroe Landing,1351,7/16/18,29,,b.1,other,3
Monroe Landing,1351,7/16/18,29,,b.2,gunnels,1
Lagoon Point South,1353,7/17/18,29,,b.2B,noprey,4
Lagoon Point South,1353,7/17/18,29,,b.3A,noprey,1
Lagoon Point South,1353,7/17/18,29,,b.3A,gunnels,1
Lagoon Point South,1353,7/17/18,29,,b.4B,noprey,1
Lagoon Point South,1353,7/17/18,29,,b.4B,sculpin,1
Lagoon Point South,1353,7/17/18,29,,b.4B,gunnels,1
Lagoon Point South,1353,7/17/18,29,,b.4F,noprey,2
Lagoon Point South,1353,7/17/18,29,,b.4G,noprey,1
Rolling Hills #1,1354,7/17/18,29,,b.3,gunnels,3
Malmo Bluff,1355,7/17/18,29,,b.2,noprey,3
Malmo Bluff,1355,7/17/18,29,,b.2,gunnels,1
Malmo Bluff,1355,7/17/18,29,,b.3,noprey,4
Malmo Bluff,1355,7/17/18,29,,b.4,gunnels,1
Malmo Bluff,1355,7/17/18,29,,b.4,other,1
Malmo Bluff,1355,7/17/18,29,,b.6,noprey,1
Malmo Bluff,1355,7/17/18,29,,b.7,noprey,1
Malmo Bluff,1355,7/17/18,29,,b.7,other,2
Malmo Bluff,1355,7/17/18,29,,b.16,noprey,1
Malmo Bluff,1355,7/17/18,29,,b.17,noprey,1
Malmo Bluff,1355,7/17/18,29,,b.15,noprey,1
Malmo Bluff,1355,7/17/18,29,,b.30,noprey,4
Malmo Bluff,1355,7/17/18,29,,b.30,gunnels,1
Malmo Bluff,1355,7/17/18,29,,b.31,noprey,1
Malmo Bluff,1355,7/17/18,29,,b.31,gunnels,1
