siteName,visitId,ymd,week,internOnly,burrow,prey,visits
Double Bluff North,714,7/29/16,30,,b.B-1,sculpin,1
Double Bluff North,714,7/29/16,30,,b.D-1,gunnels,1
Double Bluff North,714,7/29/16,30,,b.D-5,sculpin,1
Double Bluff North,715,8/5/16,31,,b.B-1,other,1
Double Bluff North,715,8/5/16,31,,b.D-1,gunnels,1
Double Bluff North,715,8/5/16,31,,b.D-2,gunnels,1
Double Bluff North,715,8/5/16,31,,b.D-4,noprey,1
Double Bluff North,715,8/5/16,31,,b.D-4,gunnels,1
Lagoon North #1,718,8/5/16,31,,b.1,noprey,1
Lagoon North #1,719,8/12/16,32,,b.D,noprey,1
Harrington North,722,8/11/16,32,,b.4,gunnels,1
Harrington North,722,8/11/16,32,,b.4,other,2
Harrington North,722,8/11/16,32,,b.7,gunnels,1
Harrington North,722,8/11/16,32,,b.7,other,2
Keystone,723,8/15/16,33,,b.1,noprey,1
Keystone,723,8/15/16,33,,b.3,noprey,3
Hastie Lake South,724,8/15/16,33,,b.2,gunnels,1
Harrington South,725,8/15/16,33,,b.3,sculpin,1
Ledgewood,734,8/4/16,31,,b.12,gunnels,1
Ledgewood,735,8/11/16,32,,b.12,noprey,1
Bush Point Dock,739,8/12/16,32,,b.1,noprey,1
Bush Point Dock,740,8/19/16,33,,b.1,noprey,2
Bush Point Dock,740,8/19/16,33,,b.1,sculpin,1
Mutiny Sands- INTERN,741,8/10/16,32,on,b.7,sculpin,2
Mutiny Sands- INTERN,741,8/10/16,32,on,b.3,sculpin,1
Mutiny Sands- INTERN,742,8/12/16,32,on,b.7,sculpin,1
Mutiny Sands- INTERN,742,8/12/16,32,on,b.3,sculpin,1
Lagoon North #1,751,8/18/16,33,,b.1B,gunnels,1
Hastie Lake South,754,8/23/16,34,,b.2,gunnels,3
Hastie Lake South,754,8/23/16,34,,b.2,other,1
Hastie Lake South,754,8/23/16,34,,b.5,sculpin,1
Hastie Lake South,754,8/23/16,34,,b.5,gunnels,2
Clinton Ferry Dock,757,8/5/16,31,,b.4,noprey,2
Rolling Hills #3,758,8/13/16,32,,b.50,sculpin,2
Rolling Hills #3,758,8/13/16,32,,b.50,other,1
Maylor Point,759,7/26/16,30,,b.PB,gunnels,3
Maylor Point,759,7/26/16,30,,b.NB,other,1
Maylor Point,760,8/1/16,31,,b.PB,other,1
Maylor Point,760,8/1/16,31,,b.NB,other,1
Maylor Point,761,8/8/16,32,,b.CB,sculpin,1
Maylor Point,761,8/8/16,32,,b.CB,gunnels,1
Possession Point,764,7/24/16,29,,b.S5,noprey,1
Possession Point,764,7/24/16,29,,b.S2,noprey,1
Possession Point,764,7/24/16,29,,b.S6,other,2
Possession Point,765,7/31/16,30,,b.E1,sculpin,1
Possession Point,766,8/7/16,31,,b.E1,gunnels,1
Clinton Ferry Dock,772,8/26/16,34,,b.4,noprey,1
Double Bluff South,779,8/3/16,31,,b.1,noprey,1
Double Bluff South,779,8/3/16,31,,b.1,sculpin,1
Double Bluff South,779,8/3/16,31,,b.1,other,1
Double Bluff South,780,8/27/16,34,,b.1,other,1
Bush Point Dock,783,8/26/16,34,,b.1,noprey,2
Harrington North,789,8/24/16,34,,b.RM,other,2
Harrington North,789,8/24/16,34,,b.4,sculpin,1
Rolling Hills #3,793,8/19/16,33,,b.50,gunnels,1
Rolling Hills #3,793,8/19/16,33,,b.50,other,1
Ledgewood,796,9/26/16,39,,b.12,sculpin,1
Langley Marina,920,7/11/17,28,,b.1,gunnels,2
Langley Marina,920,7/11/17,28,,b.2,noprey,1
Langley Marina,951,7/18/17,29,,b.1,sculpin,2
