siteName,visitId,ymd,week,internOnly,burrow,prey,visits
Lagoon Point South,934,7/13/17,28,,b.4B,noprey,3
Lagoon Point South,934,7/13/17,28,,b.4C,noprey,3
Lagoon Point South,934,7/13/17,28,,b.4E,noprey,3
Lagoon Point South,934,7/13/17,28,,b.4F,noprey,1
Lagoon Point South,934,7/13/17,28,,b.4H,noprey,1
Mutiny Sands,935,7/13/17,28,,b.3,noprey,2
Mutiny Sands,935,7/13/17,28,,b.19,noprey,1
Mutiny Sands,935,7/13/17,28,,b.2,noprey,3
Mutiny Sands,935,7/13/17,28,,b.5,noprey,1
Mutiny Sands,935,7/13/17,28,,b.7,noprey,1
Mutiny Sands,935,7/13/17,28,,b.4,gunnels,1
Mutiny Sands,935,7/13/17,28,,b.11,noprey,1
Mutiny Sands,935,7/13/17,28,,b.10,noprey,3
Mutiny Sands,935,7/13/17,28,,b.10,gunnels,1
Mutiny Sands,935,7/13/17,28,,b.17,noprey,3
Mutiny Sands,935,7/13/17,28,,b.18,noprey,1
Rolling Hills #3,937,7/7/17,27,,b.51,gunnels,2
Cliffside,938,7/4/17,27,,b.11,gunnels,2
Cliffside,939,7/11/17,28,,b.11,gunnels,1
Cliffside,939,7/11/17,28,,b.1,gunnels,1
Keystone,940,7/9/17,27,,b.2,gunnels,2
Keystone,940,7/9/17,27,,b.2,other,1
Keystone,940,7/9/17,27,,b.3,gunnels,1
Keystone,941,7/16/17,28,,b.2,gunnels,1
Keystone,941,7/16/17,28,,b.3,other,1
Keystone,941,7/16/17,28,,b.4,gunnels,1
Keystone,941,7/16/17,28,,b.5,other,1
Clinton Ferry Dock,942,7/15/17,28,,b.1,noprey,1
Clinton Ferry Dock,942,7/15/17,28,,b.2,noprey,4
Clinton Ferry Dock,942,7/15/17,28,,b.2,gunnels,2
Clinton Ferry Dock,942,7/15/17,28,,b.4,noprey,1
Clinton Ferry Dock,942,7/15/17,28,,b.6,noprey,3
Double Bluff North,943,7/14/17,28,,b.B4,noprey,1
Double Bluff North,943,7/14/17,28,,b.B4,sculpin,4
Double Bluff North,943,7/14/17,28,,b.D5,sculpin,1
Double Bluff North,943,7/14/17,28,,b.D6,sculpin,1
Double Bluff North,943,7/14/17,28,,b.E3,noprey,2
Double Bluff North,943,7/14/17,28,,b.E3,sculpin,1
Double Bluff North,943,7/14/17,28,,b.E2,noprey,1
Double Bluff North,944,6/16/17,24,,b.A1,noprey,2
Double Bluff North,944,6/16/17,24,,b.B1,noprey,1
Double Bluff North,944,6/16/17,24,,b.B2,noprey,1
Double Bluff North,944,6/16/17,24,,b.B3,noprey,2
Double Bluff North,944,6/16/17,24,,b.B4,noprey,2
Double Bluff North,944,6/16/17,24,,b.C1,noprey,2
Double Bluff North,944,6/16/17,24,,b.D1,noprey,3
Double Bluff North,944,6/16/17,24,,b.D2,noprey,2
Double Bluff North,944,6/16/17,24,,b.D3,noprey,1
Double Bluff North,944,6/16/17,24,,b.E1,noprey,2
Double Bluff North,944,6/16/17,24,,b.E2,noprey,1
Double Bluff North,944,6/16/17,24,,b.E3,noprey,3
Double Bluff North,944,6/16/17,24,,b.B5,noprey,1
Rolling Hills #1,945,7/18/17,29,,b.3,gunnels,1
Rolling Hills #1,945,7/18/17,29,,b.5,noprey,2
Rolling Hills #1,945,7/18/17,29,,b.5,gunnels,1
Rolling Hills #1,945,7/18/17,29,,b.6a,other,1
Rolling Hills #1,945,7/18/17,29,,b.8,sculpin,1
Rolling Hills #1,945,7/18/17,29,,b.32,gunnels,1
Pratts Bluff,946,7/14/17,28,,b.20,noprey,1
Pratts Bluff,946,7/14/17,28,,b.20,gunnels,1
Pratts Bluff,946,7/14/17,28,,b.16,noprey,1
Pratts Bluff,946,7/14/17,28,,b.17,sculpin,1
Pratts Bluff,946,7/14/17,28,,b.4,gunnels,1
Pratts Bluff,947,7/18/17,29,,b.13,gunnels,2
Pratts Bluff,947,7/18/17,29,,b.4,other,1
Forbes Point,948,7/14/17,28,,b.1,gunnels,1
Forbes Point,948,7/14/17,28,,b.2,noprey,2
Double Bluff North,949,6/30/17,26,,b.B1,noprey,1
Double Bluff North,949,6/30/17,26,,b.B4,noprey,1
Double Bluff North,949,6/30/17,26,,b.B2,noprey,1
Double Bluff North,949,6/30/17,26,,b.B2,gunnels,1
Double Bluff North,949,6/30/17,26,,b.C1,noprey,1
Double Bluff North,949,6/30/17,26,,b.D4,gunnels,1
Double Bluff North,949,6/30/17,26,,b.E1,noprey,4
Double Bluff North,949,6/30/17,26,,b.E3,noprey,1
Langley Marina,953,7/18/17,29,,b.1,gunnels,2
Harrington South,954,7/19/17,29,,b.4,gunnels,2
Harrington South,954,7/19/17,29,,b.2,gunnels,2
Harrington South,954,7/19/17,29,,b.2,other,2
Hastie Lake South,955,7/18/17,29,,b.9,sculpin,2
Hastie Lake South,955,7/18/17,29,,b.9,gunnels,1
Hastie Lake South,955,7/18/17,29,,b.9,other,1
Hastie Lake South,955,7/18/17,29,,b.3,sculpin,2
Hastie Lake South,955,7/18/17,29,,b.1,sculpin,1
Hastie Lake South,955,7/18/17,29,,b.12,sculpin,2
Shore Meadows,956,7/19/17,29,,b.11,sculpin,1
Shore Meadows,956,7/19/17,29,,b.14,gunnels,1
Shore Meadows,956,7/19/17,29,,b.L20,gunnels,1
Shore Meadows,956,7/19/17,29,,b.L20,other,1
Shore Meadows,956,7/19/17,29,,b.U20,sculpin,2
Shore Meadows,956,7/19/17,29,,b.CV1,sculpin,1
Shore Meadows,956,7/19/17,29,,b.CV2,sculpin,1
Rolling Hills #3,958,7/15/17,28,,b.50,noprey,1
Rolling Hills #3,958,7/15/17,28,,b.50,other,1
Rolling Hills #3,958,7/15/17,28,,b.51,noprey,1
Rolling Hills #3,958,7/15/17,28,,b.51,gunnels,3
Coupeville Wharf,960,7/16/17,28,,b.3,other,1
Lagoon Point South,961,7/20/17,29,,b.2A,sculpin,1
Lagoon Point South,961,7/20/17,29,,b.3A,gunnels,1
Lagoon Point South,961,7/20/17,29,,b.4B,noprey,1
Mutiny Sands,962,7/20/17,29,,b.22,gunnels,1
Mutiny Sands,962,7/20/17,29,,b.5,noprey,1
Mutiny Sands,962,7/20/17,29,,b.5,gunnels,1
Mutiny Sands,962,7/20/17,29,,b.18,sculpin,1
Mutiny Sands,962,7/20/17,29,,b.4,other,1
Mutiny Sands,962,7/20/17,29,,b.16,sculpin,1
Lagoon North #0,963,7/11/17,28,,b.1,noprey,2
Lagoon North #0,963,7/11/17,28,,b.1,other,1
Lagoon North #0,963,7/11/17,28,,b.2,noprey,1
Lagoon North #0,963,7/11/17,28,,b.2B,noprey,3
Lagoon North #0,963,7/11/17,28,,b.2B,other,1
Lagoon North #0,963,7/11/17,28,,b.3,noprey,7
Lagoon North #0,963,7/11/17,28,,b.4,noprey,3
Lagoon North #0,963,7/11/17,28,,b.5,noprey,2
Lagoon North #0,963,7/11/17,28,,b.6,noprey,3
Lagoon North #0,963,7/11/17,28,,b.6,other,1
Lagoon North #0,964,7/20/17,29,,b.2,noprey,2
Lagoon North #0,964,7/20/17,29,,b.2,other,1
Lagoon North #0,964,7/20/17,29,,b.3,noprey,1
Lagoon North #0,964,7/20/17,29,,b.3,other,2
Lagoon North #0,964,7/20/17,29,,b.6,noprey,2
Lagoon North #1,965,7/21/17,29,,b.1,gunnels,1
Lagoon North #1,965,7/21/17,29,,b.4,gunnels,1
Fort Casey North,966,7/15/17,28,,b.10,sculpin,1
Fort Casey North,966,7/15/17,28,,b.5,sculpin,1
Fort Casey North,966,7/15/17,28,,b.5,other,1
Fort Casey North,966,7/15/17,28,,b.2,sculpin,1
Fort Casey North,966,7/15/17,28,,b.3,sculpin,1
Fort Casey North,966,7/15/17,28,,b.3,other,1
Swantown,967,7/21/17,29,,b.3,gunnels,2
Ledgewood,968,7/11/17,28,,b.1,noprey,3
Ledgewood,968,7/11/17,28,,b.4,sculpin,1
Ledgewood,968,7/11/17,28,,b.SC1,noprey,1
Ledgewood,968,7/11/17,28,,b.5A,noprey,3
Ledgewood,968,7/11/17,28,,b.7B,noprey,1
Ledgewood,969,7/17/17,29,,b.1,sculpin,2
Ledgewood,969,7/17/17,29,,b.4,sculpin,1
Ledgewood,969,7/17/17,29,,b.4,gunnels,1
Ledgewood,969,7/17/17,29,,b.SC1,sculpin,1
Ledgewood,969,7/17/17,29,,b.5A,noprey,2
Ledgewood,969,7/17/17,29,,b.7A,noprey,1
Ledgewood,969,7/17/17,29,,b.7A,gunnels,1
Ledgewood,969,7/17/17,29,,b.7B,sculpin,1
Harrington North,970,7/19/17,29,,b.7,gunnels,3
Lake Hancock North,971,7/21/17,29,,b.S7,sculpin,1
Lake Hancock North,971,7/21/17,29,,b.S7,gunnels,1
Lake Hancock North,971,7/21/17,29,,b.3,noprey,2
Lake Hancock North,971,7/21/17,29,,b.3,sculpin,1
Lake Hancock North,971,7/21/17,29,,b.11,noprey,1
Lake Hancock North,971,7/21/17,29,,b.11,sculpin,2
Lake Hancock North,971,7/21/17,29,,b.11,gunnels,1
Lake Hancock North,971,7/21/17,29,,b.17,noprey,2
Lake Hancock North,971,7/21/17,29,,b.2,noprey,1
Lake Hancock North,971,7/21/17,29,,b.2,gunnels,1
Lake Hancock North,971,7/21/17,29,,b.5,noprey,2
Lake Hancock North,971,7/21/17,29,,b.10,noprey,1
Lake Hancock North,971,7/21/17,29,,b.19,noprey,1
Keystone,972,7/22/17,29,,b.1,gunnels,1
Keystone,972,7/22/17,29,,b.2,gunnels,1
Keystone,972,7/22/17,29,,b.2,other,1
Keystone,972,7/22/17,29,,b.3,gunnels,2
Keystone,972,7/22/17,29,,b.4,gunnels,2
Keystone,972,7/22/17,29,,b.5,gunnels,1
Keystone,972,7/22/17,29,,b.5,other,3
Keystone,972,7/22/17,29,,b.6,gunnels,3
Keystone,972,7/22/17,29,,b.6,other,1
Possession Point,974,7/17/17,29,,b.e-1,sculpin,1
Possession Point,975,7/23/17,29,,b.s-2,noprey,1
Fort Casey North,976,7/22/17,29,,b.6,noprey,1
Fort Casey North,976,7/22/17,29,,b.6,gunnels,1
Fort Casey North,976,7/22/17,29,,b.3,noprey,1
Fort Casey North,976,7/22/17,29,,b.3,sculpin,1
Fort Casey North,976,7/22/17,29,,b.3,gunnels,1
Fort Casey North,976,7/22/17,29,,b.5,gunnels,1
Fort Casey North,976,7/22/17,29,,b.5,other,1
Fort Casey North,976,7/22/17,29,,b.10,gunnels,3
Malmo Bluff,977,7/18/17,29,,b.1,noprey,1
Malmo Bluff,977,7/18/17,29,,b.1,sculpin,1
Malmo Bluff,977,7/18/17,29,,b.2,noprey,1
Malmo Bluff,977,7/18/17,29,,b.3,noprey,2
Malmo Bluff,977,7/18/17,29,,b.3,sculpin,1
Malmo Bluff,977,7/18/17,29,,b.4,noprey,1
Malmo Bluff,977,7/18/17,29,,b.13,sculpin,1
Malmo Bluff,977,7/18/17,29,,b.13,gunnels,1
Malmo Bluff,977,7/18/17,29,,b.13,other,2
Malmo Bluff,977,7/18/17,29,,b.12,other,1
Malmo Bluff,977,7/18/17,29,,b.21,noprey,1
Malmo Bluff,977,7/18/17,29,,b.21,other,1
Malmo Bluff,977,7/18/17,29,,b.24,gunnels,1
Lake Hancock North,979,7/24/17,30,,b.2,noprey,1
Lake Hancock North,979,7/24/17,30,,b.2,sculpin,1
Lake Hancock North,979,7/24/17,30,,b.2,gunnels,1
Lake Hancock North,979,7/24/17,30,,b.3,sculpin,1
Lake Hancock North,979,7/24/17,30,,b.4,noprey,1
Lake Hancock North,979,7/24/17,30,,b.4,sculpin,1
Lake Hancock North,979,7/24/17,30,,b.10,noprey,2
Lake Hancock North,979,7/24/17,30,,b.10,sculpin,1
Lake Hancock North,979,7/24/17,30,,b.11,sculpin,1
Lake Hancock North,979,7/24/17,30,,b.11,gunnels,1
Lake Hancock North,979,7/24/17,30,,b.12,sculpin,1
Lake Hancock North,979,7/24/17,30,,b.12,gunnels,1
Lake Hancock North,979,7/24/17,30,,b.20,noprey,2
Cliffside -- INTERN,980,7/7/17,27,on,b.11,other,1
Cliffside -- INTERN,981,7/11/17,28,on,b.1a,other,1
Cliffside -- INTERN,981,7/11/17,28,on,b.1,gunnels,1
Cliffside -- INTERN,981,7/11/17,28,on,b.11,gunnels,3
Cliffside -- INTERN,981,7/11/17,28,on,b.11,other,1
Cliffside -- INTERN,982,7/13/17,28,on,b.11,gunnels,1
Cliffside -- INTERN,982,7/13/17,28,on,b.11,other,2
Cliffside -- INTERN,982,7/13/17,28,on,b.1a,gunnels,1
Cliffside -- INTERN,983,7/17/17,29,on,b.1a,gunnels,2
Cliffside -- INTERN,983,7/17/17,29,on,b.1a,other,1
Cliffside -- INTERN,983,7/17/17,29,on,b.1,gunnels,3
Cliffside -- INTERN,983,7/17/17,29,on,b.1,other,1
Cliffside -- INTERN,983,7/17/17,29,on,b.11,gunnels,1
Cliffside -- INTERN,984,7/19/17,29,on,b.1a,other,1
Cliffside -- INTERN,984,7/19/17,29,on,b.1,other,2
Cliffside -- INTERN,985,7/21/17,29,on,b.1a,gunnels,1
Cliffside -- INTERN,985,7/21/17,29,on,b.1,other,1
Cliffside -- INTERN,985,7/21/17,29,on,b.11,gunnels,1
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.8,gunnels,1
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.8,other,2
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.32,sculpin,1
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.32,other,1
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.33,gunnels,2
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.33,other,1
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.15,sculpin,1
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.4,other,1
Rolling Hills #1 -- INTERN,986,7/6/17,27,on,b.19,other,1
Rolling Hills #1 -- INTERN,987,7/10/17,28,on,b.26,gunnels,1
Rolling Hills #1 -- INTERN,987,7/10/17,28,on,b.5,sculpin,1
Rolling Hills #1 -- INTERN,988,7/12/17,28,on,b.4,other,1
Rolling Hills #1 -- INTERN,988,7/12/17,28,on,b.6a,sculpin,1
Rolling Hills #1 -- INTERN,988,7/12/17,28,on,b.8,other,1
Rolling Hills #1 -- INTERN,988,7/12/17,28,on,b.5,gunnels,1
Rolling Hills #1 -- INTERN,988,7/12/17,28,on,b.26,gunnels,1
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.8,other,4
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.26,sculpin,1
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.26,gunnels,2
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.32,gunnels,2
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.32,other,2
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.27a,gunnels,1
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.6a,gunnels,1
Rolling Hills #1 -- INTERN,989,7/14/17,28,on,b.6a,other,2
Rolling Hills #1 -- INTERN,990,7/16/17,28,on,b.6a,other,2
Rolling Hills #1 -- INTERN,990,7/16/17,28,on,b.8,sculpin,2
Rolling Hills #1 -- INTERN,990,7/16/17,28,on,b.26,gunnels,1
Rolling Hills #1 -- INTERN,990,7/16/17,28,on,b.26,other,1
Rolling Hills #1 -- INTERN,992,7/18/17,29,on,b.6a,other,3
Rolling Hills #1 -- INTERN,992,7/18/17,29,on,b.8,sculpin,1
Rolling Hills #1 -- INTERN,992,7/18/17,29,on,b.8,other,1
Rolling Hills #1 -- INTERN,992,7/18/17,29,on,b.32,gunnels,1
Rolling Hills #1 -- INTERN,992,7/18/17,29,on,b.32,other,1
Rolling Hills #1 -- INTERN,992,7/18/17,29,on,b.5,other,1
Rolling Hills #1 -- INTERN,992,7/18/17,29,on,b.4,other,1
Rolling Hills #1 -- INTERN,993,7/20/17,29,on,b.8,sculpin,1
Rolling Hills #1 -- INTERN,993,7/20/17,29,on,b.6a,gunnels,1
Rolling Hills #1 -- INTERN,993,7/20/17,29,on,b.5,gunnels,1
Rolling Hills #1 -- INTERN,993,7/20/17,29,on,b.32,other,1
Rolling Hills #1 -- INTERN,994,7/24/17,30,on,b.6a,other,6
Rolling Hills #1 -- INTERN,994,7/24/17,30,on,b.8,other,2
Malmo Bluff,996,7/25/17,30,,b.3,noprey,3
Malmo Bluff,996,7/25/17,30,,b.4,noprey,1
Malmo Bluff,996,7/25/17,30,,b.4,gunnels,1
Malmo Bluff,996,7/25/17,30,,b.17,noprey,1
Malmo Bluff,996,7/25/17,30,,b.22,noprey,1
Malmo Bluff,996,7/25/17,30,,b.24,noprey,2
Lagoon North #1,997,7/25/17,30,,b.1,noprey,2
Lagoon North #1,997,7/25/17,30,,b.2,noprey,1
Lagoon North #1,997,7/25/17,30,,b.2,sculpin,1
Rolling Hills #1,998,7/25/17,30,,b.4,noprey,2
Harrington South,999,7/25/17,30,,b.2,other,1
Harrington South,999,7/25/17,30,,b.4,other,2
